Time	SecL	RPM	MAP	Boost psi	TPS	TPSADC	MAF	MAFload	MAF volts	MAF Freq	AFR	MAT	CLT	Engine	Batt V	EGO cor1	Fuel: Air cor	Fuel: Warmup cor	Fuel: Baro cor	Fuel: Total cor	Fuel: Accel enrich	Fuel: Accel PW	VE1	PW	Duty Cycle1	VE2	PW2	Duty Cycle2	VE1 raw	VE2 raw	VE3 raw	VE4 raw	Seq PW1	Seq PW2	Seq PW3	Seq PW4	Seq PW5	Seq PW6	Seq PW7	Seq PW8	Seq PW9	Seq PW10	Seq PW11	Seq PW12	SPK: Spark Advance	SPK: Knock retard	Knock in	SPK: Cold advance	SPK: Traction retard	SPK: CEL retard	SPK: Fuel cut retard	SPK: External advance	SPK: Base Spark Advance	SPK: Idle Correction Advance	SPK: MAT Retard	SPK: Flex Advance	SPK: Spark Table 1	SPK: Spark Table 2	SPK: Spark Table 3	SPK: Spark Table 4	SPK: Revlim Retard	SPK: ALS Timing	SPK: Launch Timing	SPK: 3-step Timing	SPK: Launch VSS Retard	Dwell	Barometer	PWM Idle duty	Closed-loop idle target RPM	Closed-loop idle RPM error	AFR 1 Target	AFR 2 Target	AFR 1 Error	AFR 2 Error	TPSdot	MAPdot	RPMdot	Load	Secondary load	Ign load	Secondary ign load	AFR load	Injector timing pri	Injector timing sec	ECU Temperature	canin1_8	canout1_8	canout9_16	Timing err	Lost sync count	Lost sync reason	Fuel flow cc/min	VSS1	VSS1 ms-1	MPG(USA	MPG(UK	VSS1dot	Status1	Status2	Status3	Status4	Status5	Status5s	Status6	Status7	Status8	Status9	TPS accel	MAP accel	Total accel	porta	portb	porteh	portk	portmj	portp	portt	CEL status	CEL status2	CEL error code	Fuel temperature cor	Fuel pressure cor	Engine in cruise state	Engine accelerating slowly	Engine decelerating slowly	Engine in overrun	Engine idling	Engine WOT	TC slip * time	Loop	CAN error bits	CAN error count	Mainloop time	Fuel Flow cc	Fuel Flow lph	Gallons Used	Trip Meter Miles	Odometer Miles	Vehicle Speed	Power	Torque	Odometer_Miles
	s	RPM	kPa		%	ADC	g/sec	kPa	V		AFR	F	F	bit	v	%	%	%	%	%	%	ms	%	ms	%	%	ms	%	%	%	%	%	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	ms	deg	deg	%	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	deg	ms	kPa	%	rpm	rpm	AFR	AFR			%/s	kPa/s	rpm/sec	kPa	%	%	%	kPa	deg	deg					%			cc/min	MPH	ms-1			ms-2											%	%	%	bit	bit	bit	bit	bit	bit	bit	bit	bit	bit	%	%											us	cc/min	l/hr	Gal	Miles	Miles	MPH	HP	lbft	Miles
221.182	564	3371	116.4	2.8	50.5	413	0.00	0.0	0.000	38	11.90	94.8	210.9	1	14.1	100.0	99.7	100	100.0	99	100	0.000	95.2	10.380	29.2	95.2	10.380	29.2	95.2	0.0	100.0	0.0	10.380	10.380	10.380	10.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9	0.0	0.0	0.0	18.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.1	886	2485	12.4	12.4	-0.5	-12.4	3.5	19.0	460	116.4	0.0	116.4	0.0	116.4	95.8	0.0	13.2	0	0	0	11.0	0	0	297	3.4	1.5	0.7	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	2	254	23	247	136	4	64	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	714	442.7	26.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.249	564	3398	117.6	3.0	51.9	427	0.00	0.0	0.000	38	12.20	94.8	210.9	17	14.1	100.0	99.7	100	100.0	99	101	0.100	94.1	10.396	29.4	94.1	10.374	29.4	94.1	0.0	100.0	0.0	10.520	10.520	10.520	10.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.8	0.0	0.0	0.0	18.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.1	886	2512	12.4	12.4	-0.2	-12.4	19.0	12.0	-120	117.6	0.0	117.6	0.0	117.6	96.0	0.0	13.2	0	0	0	-12.0	0	0	297	3.4	1.5	0.7	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	3.8	0.0	2.1	1	255	23	246	128	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	714	447.0	26.5	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.316	564	3443	119.6	3.3	56.8	460	0.00	0.0	0.000	38	12.30	94.8	210.9	17	14.1	100.0	99.7	100	100.0	99	116	2.000	92.5	12.433	35.7	92.5	10.440	30.0	92.5	0.0	100.0	0.0	12.464	12.464	12.464	12.464	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.7	0.0	0.0	0.0	18.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	16.1	886	2557	12.3	12.3	0.0	-12.3	71.0	31.0	20	119.6	0.0	119.6	0.0	119.6	96.3	0.0	13.2	0	0	0	14.0	0	0	297	3.4	1.5	0.7	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	51.1	0.0	27.7	1	253	23	247	136	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	714	551.1	32.7	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.383	564	3444	121.2	3.5	65.9	524	0.00	0.0	0.000	38	10.90	94.8	210.9	17	14.1	100.0	99.7	100	100.0	99	117	2.100	91.7	12.628	36.2	91.7	10.474	30.1	91.7	0.0	100.0	0.0	12.628	12.628	12.628	12.628	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6	0.0	0.0	0.0	18.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	15.7	886	2558	12.3	12.3	-1.4	-12.3	121.5	21.0	270	121.2	0.0	121.2	0.0	121.2	96.3	0.0	13.0	0	0	0	-15.0	0	0	297	3.6	1.6	0.8	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	54.5	0.0	29.5	9	253	23	247	136	4	100	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	714	560.7	33.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.450	564	3509	122.8	3.8	79.4	617	0.00	0.0	0.000	38	10.40	94.8	210.9	17	14.1	100.0	99.7	100	100.0	99	119	2.400	90.3	12.948	37.9	90.3	10.496	30.7	90.3	0.0	100.0	0.0	12.880	12.880	12.880	12.880	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.4	0.0	0.0	0.0	18.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	15.7	886	2623	12.3	12.3	-1.9	-12.3	189.5	31.0	340	122.8	0.0	122.8	0.0	122.8	96.8	0.0	13.2	0	0	0	-13.0	0	0	297	3.6	1.6	0.8	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	62.9	0.0	33.1	9	255	23	246	128	4	69	0	0	0	0.0	0.0	1	0	0	0	0	0	0	0	0	0	714	587.0	34.8	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.517	564	3546	124.5	4.0	99.8	726	0.00	0.0	0.000	38	10.80	94.8	210.9	17	14.1	100.0	99.7	100	100.0	99	120	2.600	89.2	13.313	39.3	89.2	10.590	31.3	89.2	0.0	100.0	0.0	13.243	13.243	13.243	13.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2	0.0	0.0	0.0	18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	15.7	886	2660	12.2	12.2	-1.4	-12.2	290.8	21.0	520	124.5	0.0	124.5	0.0	124.5	97.0	0.0	13.2	0	0	0	-16.0	0	0	297	3.6	1.6	0.8	0.9	-0.1	136	0	0	0	0	0	64	0	0	0	71.5	0.0	36.8	9	255	23	246	128	4	69	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	611.3	36.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.585	564	3591	126.1	4.2	100.2	727	0.00	0.0	0.000	38	10.50	94.8	210.9	17	14.0	100.0	99.7	100	100.0	99	114	1.800	88.6	12.797	38.3	88.6	10.636	31.8	88.6	0.0	100.0	0.0	12.527	12.527	12.527	12.527	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.1	0.0	0.0	0.0	18.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	2705	12.2	12.2	-1.7	-12.2	66.6	20.0	590	126.1	0.0	126.1	0.0	126.1	97.3	0.0	13.2	0	0	0	-18.0	0	0	297	3.6	1.6	0.8	0.9	0.0	136	0	0	0	0	0	0	0	0	0	50.7	0.0	25.9	9	255	23	246	128	0	101	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	593.1	35.2	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.652	564	3672	127.7	4.5	100.3	728	0.00	0.0	0.000	38	10.80	94.8	210.9	17	14.0	100.0	99.7	100	100.0	99	100	0.000	87.7	10.682	32.7	87.7	10.660	32.6	87.7	0.0	100.0	0.0	10.682	10.682	10.682	10.682	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	2786	12.2	12.2	-1.4	-12.2	4.3	28.0	560	127.7	0.0	127.7	0.0	127.7	97.8	0.0	13.2	0	0	0	-17.0	0	0	297	3.8	1.7	0.8	1.0	0.0	136	0	0	0	0	0	0	0	0	0	0.7	0.0	0.3	1	253	23	246	128	0	69	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	497.7	29.5	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.719	565	3759	129.7	4.8	100.3	728	0.00	0.0	0.000	38	12.10	94.8	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	87.5	10.783	33.8	87.5	10.783	33.8	87.5	0.0	100.0	0.0	10.873	10.873	10.873	10.873	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.8	0.0	0.0	0.0	17.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	2873	12.1	12.1	0.0	-12.1	0.3	19.0	830	129.7	0.0	129.7	0.0	129.7	98.4	0.0	13.2	0	0	0	17.0	0	0	297	3.8	1.7	0.8	1.0	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1	253	23	253	136	0	68	0	0	0	0.0	0.0	0	1	0	0	0	1	0	0	0	0	712	514.8	30.6	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.786	565	3783	131.3	5.0	100.5	729	0.00	0.0	0.000	38	13.20	94.8	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	87.7	11.000	34.7	87.7	11.000	34.7	87.7	0.0	100.0	0.0	11.020	11.020	11.020	11.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.7	0.0	0.0	0.0	17.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	2897	12.1	12.1	1.1	-12.1	0.5	18.0	670	131.3	0.0	131.3	0.0	131.3	98.6	0.0	13.2	0	0	0	-21.0	0	0	297	3.8	1.7	0.8	1.0	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	3	255	23	246	128	0	101	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	529.6	31.4	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.852	565	3843	132.9	5.2	100.5	728	0.00	0.0	0.000	38	13.00	94.9	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	88.2	11.125	35.6	88.2	11.125	35.6	88.2	0.0	100.0	0.0	11.203	11.203	11.203	11.203	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.0	0.0	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	2957	12.1	12.1	0.9	-12.1	-0.2	24.0	510	132.9	0.0	132.9	0.0	132.9	99.0	0.0	13.2	0	0	0	14.0	0	0	297	3.8	1.7	0.8	1.0	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	2	254	23	247	136	0	64	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	544.7	32.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.919	565	3902	134.2	5.4	100.5	729	0.00	0.0	0.000	38	13.00	95.0	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	88.5	11.253	36.6	88.5	11.253	36.6	88.5	0.0	100.0	0.0	11.339	11.339	11.339	11.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5	0.0	0.0	0.0	17.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3016	12.1	12.1	0.9	-12.1	2.8	26.0	680	134.2	0.0	134.2	0.0	134.2	99.4	0.0	13.2	0	0	0	-14.0	0	0	297	4.0	1.8	0.9	1.0	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6	253	23	246	128	0	101	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	560.1	33.2	2.3	0.00	0.00	0.00	0.0	0.0	0.0
221.986	565	3973	135.4	5.6	100.5	728	0.00	0.0	0.000	38	13.00	95.0	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	89.5	11.529	38.2	89.5	11.529	38.2	89.5	0.0	100.0	0.0	11.553	11.553	11.553	11.553	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.4	0.0	0.0	0.0	17.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3087	12.1	12.1	0.9	-12.1	0.3	23.0	580	135.4	0.0	135.4	0.0	135.4	99.8	0.0	13.2	0	0	0	-12.0	0	0	368	4.0	1.8	0.7	0.8	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	12	255	23	246	128	0	69	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	585.6	34.8	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.053	565	4005	136.6	5.8	100.5	728	0.00	0.0	0.000	38	13.00	95.0	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	90.3	11.835	39.5	90.3	11.835	39.5	90.3	0.0	100.0	0.0	11.835	11.835	11.835	11.835	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3	0.0	0.0	0.0	17.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3119	12.0	12.0	1.0	-12.0	-1.6	18.0	690	136.6	0.0	136.6	0.0	136.6	100.0	0.0	13.2	0	0	0	-15.0	0	0	368	4.0	1.8	0.7	0.8	0.1	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	9	255	23	246	128	0	101	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	607.5	36.1	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.121	565	4102	137.8	5.9	100.5	728	0.00	0.0	0.000	38	13.00	95.1	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	91.4	12.022	41.1	91.4	12.022	41.1	91.4	0.0	100.0	0.0	12.068	12.068	12.068	12.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.2	0.0	0.0	0.0	17.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3216	12.0	12.0	1.0	-12.0	-1.5	17.0	870	137.8	0.0	137.8	0.0	137.8	100.7	0.0	13.2	0	0	0	-18.0	0	0	368	4.0	1.8	0.7	0.8	0.1	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	3	255	23	246	128	0	69	0	0	0	0.0	0.0	0	1	0	0	0	1	0	0	0	0	712	633.0	37.6	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.188	565	4148	138.6	6.0	100.4	728	0.00	0.0	0.000	38	12.60	95.2	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	92.3	12.243	42.3	92.3	12.243	42.3	92.3	0.0	100.0	0.0	12.243	12.243	12.243	12.243	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1	0.0	0.0	0.0	17.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3262	12.0	12.0	0.6	-12.0	-0.9	17.0	760	138.6	0.0	138.6	0.0	138.6	101.0	0.0	13.2	0	0	0	-14.0	0	0	368	4.3	1.9	0.7	0.9	0.1	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	4	255	23	246	128	0	69	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	712	652.9	38.8	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.255	565	4197	139.8	6.2	100.4	728	0.00	0.0	0.000	38	12.70	95.2	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	94.0	12.481	43.7	94.0	12.481	43.7	94.0	0.0	100.0	0.0	12.556	12.556	12.556	12.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3311	12.0	12.0	0.7	-12.0	-0.1	23.0	490	139.8	0.0	139.8	0.0	139.8	101.3	0.0	13.2	0	0	0	8.0	0	0	368	4.3	1.9	0.7	0.9	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	9	255	23	247	136	0	101	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	726	674.6	40.0	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.323	565	4307	140.4	6.3	100.1	720	0.00	0.0	0.000	38	12.70	95.2	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	95.3	12.784	45.9	95.3	12.784	45.9	95.3	0.0	100.0	0.0	12.784	12.784	12.784	12.784	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9	0.0	0.0	0.0	16.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	60.0	886	3421	12.0	12.0	0.7	-12.0	-1.4	11.0	760	140.6	0.0	140.6	0.0	140.6	102.1	0.0	13.2	0	0	0	15.0	0	0	368	4.3	1.9	0.7	0.9	0.0	136	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	6	254	23	247	136	0	96	0	0	0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	726	710.6	42.2	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.390	565	4340	124.3	4.0	11.2	107	0.00	0.0	0.000	38	12.80	95.2	210.9	33	14.0	100.0	99.7	100	100.0	99	100	0.000	90.4	11.732	42.4	90.4	11.732	42.4	90.4	0.0	100.0	0.0	10.693	10.693	10.693	10.693	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.6	0.0	0.0	0.0	18.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	59.6	886	3454	12.2	12.2	0.6	-12.2	-1316.1	-253.0	890	124.3	0.0	124.3	0.0	124.3	102.3	0.0	13.2	0	0	0	-13.0	0	0	368	4.5	2.0	0.8	0.9	0.0	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	12	255	23	246	128	4	69	0	0	0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	726	652.1	38.7	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.457	565	3876	58.6	-5.6	0.1	93	0.00	0.0	0.000	38	10.70	95.2	210.9	33	14.0	100.0	99.7	100	100.0	99	100	0.000	58.5	4.160	13.4	58.5	4.160	13.4	58.5	0.0	100.0	0.0	3.597	3.597	3.597	3.597	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	32.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.4	0.0	0.0	0.0	32.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	2990	13.3	13.3	-2.6	-13.3	-483.4	-790.0	-840	58.6	0.0	58.6	0.0	58.6	92.8	0.0	13.2	0	0	0	-15.0	0	0	368	4.5	2.0	0.8	0.9	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	246	128	4	69	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	726	171.5	10.2	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.523	565	3970	32.7	-9.3	0.1	93	0.00	0.0	0.000	38	11.80	95.3	210.9	33	14.0	100.0	99.7	100	100.0	99	100	0.000	30.4	1.748	5.8	30.4	1.748	5.8	30.4	0.0	100.0	0.0	1.645	1.645	1.645	1.645	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3084	13.2	13.2	-1.4	-13.2	-16.1	-350.0	-4410	32.7	0.0	32.7	0.0	32.7	90.0	0.0	13.2	0	0	0	10.0	0	0	368	4.5	2.0	0.8	0.9	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	247	136	4	101	0	0	0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	726	41.6	2.5	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.590	565	4240	22.9	-10.7	0.1	94	0.00	0.0	0.000	38	12.80	95.4	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	44.7	1.655	5.8	44.7	1.655	5.8	44.7	0.0	100.0	0.0	1.669	1.669	1.669	1.669	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3354	13.2	13.2	-0.4	-13.2	-0.8	-165.0	80	22.9	0.0	22.9	0.0	22.9	90.0	0.0	13.2	0	0	0	-6.0	0	0	368	4.5	2.0	0.8	0.9	0.1	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	246	128	4	65	0	0	0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	726	38.9	2.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.657	565	4209	17.7	-11.5	0.1	94	0.00	0.0	0.000	38	12.80	95.4	210.9	1	14.0	100.0	99.7	100	100.0	99	100	0.000	33.7	1.379	4.8	33.7	1.379	4.8	33.7	0.0	100.0	0.0	1.323	1.323	1.323	1.323	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3323	13.2	13.2	-0.4	-13.2	-1.7	-70.0	2900	17.7	0.0	17.7	0.0	17.7	90.0	0.0	13.2	0	0	0	10.0	0	0	368	4.5	2.0	0.8	0.9	0.2	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	254	23	247	136	4	64	0	0	0	0.0	0.0	0	1	0	1	0	0	0	0	0	0	726	22.3	1.3	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.724	566	4076	16.1	-11.7	0.1	93	0.00	0.0	0.000	38	12.90	95.4	210.9	1	14.1	100.0	99.7	100	100.0	99	100	0.000	20.2	1.107	3.8	20.2	1.107	3.8	20.2	0.0	100.0	0.0	1.103	1.103	1.103	1.103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3190	13.2	13.2	-0.3	-13.2	-0.1	-28.0	-610	16.1	0.0	16.1	0.0	16.1	90.0	0.0	13.2	0	0	0	8.0	0	0	368	4.5	2.0	0.8	0.9	0.2	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	245	136	4	100	0	0	0	0.0	0.0	0	0	0	1	0	0	0	0	0	0	726	6.1	0.4	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.791	566	3990	15.7	-11.8	0.1	93	0.00	0.0	0.000	38	13.00	95.4	210.9	1	14.1	100.0	99.7	100	100.0	99	100	0.000	16.9	1.034	3.4	16.9	1.034	3.4	16.9	0.0	100.0	0.0	1.034	1.034	1.034	1.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3104	13.2	13.2	-0.2	-13.2	0.0	-9.0	-2050	15.7	0.0	15.7	0.0	15.7	90.0	0.0	13.2	0	0	0	13.0	0	0	368	4.5	2.0	0.8	0.9	0.2	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	247	136	4	64	0	0	0	0.0	0.0	0	0	1	1	0	0	0	0	0	0	726	1.9	0.1	2.3	0.00	0.00	0.00	0.0	0.0	0.0
222.858	566	4044	15.7	-11.8	0.1	93	0.00	0.0	0.000	38	12.80	95.4	210.9	1	14.1	100.0	99.7	100	100.0	99	100	0.000	17.2	1.038	3.5	17.2	1.038	3.5	17.2	0.0	100.0	0.0	1.038	1.038	1.038	1.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00	96.9	17.6	886	3158	13.2	13.2	-0.4	-13.2	0.2	0.0	-970	15.7	0.0	15.7	0.0	15.7	90.0	0.0	13.2	0	0	0	11.0	0	0	368	4.5	2.0	0.8	0.9	0.3	136	0	0	0	0	0	64	0	0	0	0.0	0.0	0.0	0	255	23	247	136	4	100	0	0	0	0.0	0.0	0	0	1	1	0	0	0	0	0	0	726	2.2	0.1	2.3	0.00	0.00	0.00	0.0	0.0	0.0
